id_wil;kecamatan;kabupaten;provinsi
081305  ;Kec. Pasaman;Kab. Pasaman Barat;Prov. Sumatera Barat
081202  ;Kec. Koto Baru;Kab. Dharmas Raya;Prov. Sumatera Barat
081105  ;Kec. Sangir Batanghari;Kab. Solok Selatan;Prov. Sumatera Barat
080603  ;Kec. Pancung Soal;Kab. Pesisir Selatan;Prov. Sumatera Barat
081103  ;Kec. Koto Parik Gadang Diateh;Kab. Solok Selatan;Prov. Sumatera Barat
081107  ;Kec. Sangir Balai Janggo;Kab. Solok Selatan;Prov. Sumatera Barat
080703  ;Kec. Pariangan;Kab. Tanah Datar;Prov. Sumatera Barat
081204  ;Kec. Pulau Punjung;Kab. Dharmas Raya;Prov. Sumatera Barat
080612  ;Kec. IV Bayang Utara;Kab. Pesisir Selatan;Prov. Sumatera Barat
081207  ;Kec. Koto Salak;Kab. Dharmas Raya;Prov. Sumatera Barat
081309  ;Kec. Luhak Nan Duo;Kab. Pasaman Barat;Prov. Sumatera Barat
081310  ;Kec. Sasak Ranah Pesisir;Kab. Pasaman Barat;Prov. Sumatera Barat
080713  ;Kec. Lintau Buo Utara;Kab. Tanah Datar;Prov. Sumatera Barat
081102  ;Kec. Sungai Pagu;Kab. Solok Selatan;Prov. Sumatera Barat
081208  ;Kec. Tiumang;Kab. Dharmas Raya;Prov. Sumatera Barat
080807  ;Kec. Sijunjung;Kab. Sawahlunto/ Sijunjung;Prov. Sumatera Barat
081104  ;Kec. Sangir Jujuhan;Kab. Solok Selatan;Prov. Sumatera Barat
080708  ;Kec. Lintau Buo;Kab. Tanah Datar;Prov. Sumatera Barat
080602  ;Kec. Basa IV Balai Tapan;Kab. Pesisir Selatan;Prov. Sumatera Barat
081304  ;Kec. Gunung Tuleh;Kab. Pasaman Barat;Prov. Sumatera Barat
080809  ;Kec. Kupitan;Kab. Sawahlunto/ Sijunjung;Prov. Sumatera Barat
081203  ;Kec. Sitiung;Kab. Dharmas Raya;Prov. Sumatera Barat
081002  ;Kec. Sipora Selatan;Kab. Kepulauan Mentawai;Prov. Sumatera Barat
080701  ;Kec. Sepuluh Koto;Kab. Tanah Datar;Prov. Sumatera Barat
081010  ;Kec. Pagai Selatan;Kab. Kepulauan Mentawai;Prov. Sumatera Barat
080704  ;Kec. Rambatan;Kab. Tanah Datar;Prov. Sumatera Barat
080710  ;Kec. Sungai Tarab;Kab. Tanah Datar;Prov. Sumatera Barat
081306  ;Kec. Kinali;Kab. Pasaman Barat;Prov. Sumatera Barat
081006  ;Kec. Siberut Barat Daya;Kab. Kepulauan Mentawai;Prov. Sumatera Barat
081001  ;Kec. Pagai Utara;Kab. Kepulauan Mentawai;Prov. Sumatera Barat
080601  ;Kec. Lunang Silaut;Kab. Pesisir Selatan;Prov. Sumatera Barat
080712  ;Kec. Batipuh Selatan;Kab. Tanah Datar;Prov. Sumatera Barat
081009  ;Kec. Sikakap;Kab. Kepulauan Mentawai;Prov. Sumatera Barat
080810  ;Kec. Koto Tujuh;Kab. Sawahlunto/ Sijunjung;Prov. Sumatera Barat
080707  ;Kec. Padang Ganting;Kab. Tanah Datar;Prov. Sumatera Barat
081101  ;Kec. Sangir;Kab. Solok Selatan;Prov. Sumatera Barat
081307  ;Kec. Talamau;Kab. Pasaman Barat;Prov. Sumatera Barat
081303  ;Kec. Lembah Melintang;Kab. Pasaman Barat;Prov. Sumatera Barat
080714  ;Kec. Tanjung Baru;Kab. Tanah Datar;Prov. Sumatera Barat
080808  ;Kec. IV Nagari;Kab. Sawahlunto/ Sijunjung;Prov. Sumatera Barat
080702  ;Kec. Batipuh;Kab. Tanah Datar;Prov. Sumatera Barat
081007  ;Kec. Siberut Tengah;Kab. Kepulauan Mentawai;Prov. Sumatera Barat
080709  ;Kec. Sungayang;Kab. Tanah Datar;Prov. Sumatera Barat
086001  ;Kec. Guguk Panjang;Kota Bukittinggi;Prov. Sumatera Barat
081005  ;Kec. Siberut Barat;Kab. Kepulauan Mentawai;Prov. Sumatera Barat
080812  ;Kec. Lubuk Tarok;Kab. Sawahlunto/ Sijunjung;Prov. Sumatera Barat
081302  ;Kec. Ranah Batahan;Kab. Pasaman Barat;Prov. Sumatera Barat
080705  ;Kec. Lima Kaum;Kab. Tanah Datar;Prov. Sumatera Barat
081205  ;Kec. Sembilan Koto;Kab. Dharmas Raya;Prov. Sumatera Barat
090106  ;Kec. Bangkinang Barat;Kab. Kampar;Prov. Riau
090112  ;Kec. Tapung Hilir;Kab. Kampar;Prov. Riau
090206  ;Kec. Bantan;Kab. Bengkalis;Prov. Riau
086601  ;Kec. Pariaman Selatan;Kota Pariaman;Prov. Sumatera Barat
090201  ;Kec. Mandau;Kab. Bengkalis;Prov. Riau
086602  ;Kec. Pariaman Tengah;Kota Pariaman;Prov. Sumatera Barat
081210  ;Kec. Asam Jujuhan;Kab. Dharmas Raya;Prov. Sumatera Barat
086101  ;Kec. Bungus Teluk Kabung;Kota Padang;Prov. Sumatera Barat
090404  ;Kec. Seberida;Kab. Indragiri Hulu;Prov. Riau
090108  ;Kec. Tapung;Kab. Kampar;Prov. Riau
086103  ;Kec. Lubuk Begalung;Kota Padang;Prov. Sumatera Barat
090213  ;Kec. Pinggir;Kab. Bengkalis;Prov. Riau
090405  ;Kec. Rengat;Kab. Indragiri Hulu;Prov. Riau
086102  ;Kec. Lubuk Kilangan;Kota Padang;Prov. Sumatera Barat
086106  ;Kec. Padang Barat;Kota Padang;Prov. Sumatera Barat
086603  ;Kec. Pariaman Utara;Kota Pariaman;Prov. Sumatera Barat
090104  ;Kec. Tambang;Kab. Kampar;Prov. Riau
090207  ;Kec. Bukit Batu;Kab. Bengkalis;Prov. Riau
090208  ;Kec. Rupat;Kab. Bengkalis;Prov. Riau
090110  ;Kec. Kampar Kiri Hilir;Kab. Kampar;Prov. Riau
086003  ;Kec. Aur Birugo Tigo Baleh;Kota Bukittinggi;Prov. Sumatera Barat
086502  ;Kec. Payakumbuh Timur;Kota Payakumbuh;Prov. Sumatera Barat
086505  ;Kec. Payakumbuh Selatan;Kota Payakumbuh;Prov. Sumatera Barat
090102  ;Kec. Kampar Kiri;Kab. Kampar;Prov. Riau
090401  ;Kec. Peranap;Kab. Indragiri Hulu;Prov. Riau
086304  ;Kec. Talawi;Kota Sawah Lunto;Prov. Sumatera Barat
086108  ;Kec. Nanggalo;Kota Padang;Prov. Sumatera Barat
090403  ;Kec. Kelayang;Kab. Indragiri Hulu;Prov. Riau
090103  ;Kec. Kampar;Kab. Kampar;Prov. Riau
090402  ;Kec. Pasir Penyu;Kab. Indragiri Hulu;Prov. Riau
086202  ;Kec. Padang Panjang Timur;Kota Padang Panjang;Prov. Sumatera Barat
086002  ;Kec. Mandiangin Koto Selayan;Kota Bukittinggi;Prov. Sumatera Barat
090116  ;Kec. Bangkinang Seberang;Kab. Kampar;Prov. Riau
090107  ;Kec. Siak Hulu;Kab. Kampar;Prov. Riau
090109  ;Kec. Kampar Kiri Hulu;Kab. Kampar;Prov. Riau
090190  ;Koto Kampar Hulu;Kab. Kampar;Prov. Riau
086105  ;Kec. Padang Timur;Kota Padang;Prov. Sumatera Barat
090111  ;Kec. Tapung Hulu;Kab. Kampar;Prov. Riau
081301  ;Kec. Sungai Beremas;Kab. Pasaman Barat;Prov. Sumatera Barat
086111  ;Kec. Koto Tangah;Kota Padang;Prov. Sumatera Barat
086303  ;Kec. Barangin;Kota Sawah Lunto;Prov. Sumatera Barat
090205  ;Kec. Bengkalis;Kab. Bengkalis;Prov. Riau
090115  ;Kec. Rumbio Jaya;Kab. Kampar;Prov. Riau
090209  ;Kec. Rupat Utara;Kab. Bengkalis;Prov. Riau
090101  ;Kec. XIII Koto Kampar;Kab. Kampar;Prov. Riau
086302  ;Kec. Lembah Segar;Kota Sawah Lunto;Prov. Sumatera Barat
086504  ;Kec. Lamposi Tigo Nagori;Kota Payakumbuh;Prov. Sumatera Barat
086107  ;Kec. Padang Utara;Kota Padang;Prov. Sumatera Barat
090105  ;Kec. Bangkinang;Kab. Kampar;Prov. Riau
086104  ;Kec. Padang Selatan;Kota Padang;Prov. Sumatera Barat
086109  ;Kec. Kuranji;Kota Padang;Prov. Sumatera Barat
090212  ;Kec. Siak Kecil;Kab. Bengkalis;Prov. Riau
086501  ;Kec. Payakumbuh Barat;Kota Payakumbuh;Prov. Sumatera Barat
086503  ;Kec. Payakumbuh Utara;Kota Payakumbuh;Prov. Sumatera Barat
086110  ;Kec. Pauh;Kota Padang;Prov. Sumatera Barat
081211  ;Kec. Koto Besar;Kab. Dharmas Raya;Prov. Sumatera Barat
086201  ;Kec. Padang Panjang Barat;Kota Padang Panjang;Prov. Sumatera Barat
090114  ;Kec. Salo;Kab. Kampar;Prov. Riau
086604  ;Kec. Pariaman Timur;Kota Pariaman;Prov. Sumatera Barat
090120  ;Kec. Kampar Kiri Tengah;Kab. Kampar;Prov. Riau
090811  ;Kec. Bandar Sei Kijang;Kab. Pelalawan;Prov. Riau
090908  ;Kec. Rambah Hilir;Kab. Rokan Hilir;Prov. Riau
090413  ;Kec. Rakit Kulim;Kab. Indragiri Hulu;Prov. Riau
090410  ;Kec. Batang Peranap;Kab. Indragiri Hulu;Prov. Riau
090912  ;Kec. Kabun;Kab. Rokan Hilir;Prov. Riau
090806  ;Kec. Ukui;Kab. Pelalawan;Prov. Riau
090812  ;Kec. Bandar Petalangan;Kab. Pelalawan;Prov. Riau
090802  ;Kec. Pangkalan Kuras;Kab. Pelalawan;Prov. Riau
090509  ;Kec. Gaung Anak Serka;Kab. Indragiri Hilir;Prov. Riau
090902  ;Kec. Rokan IV Koto;Kab. Rokan Hilir;Prov. Riau
090514  ;Kec. Pelangiran;Kab. Indragiri Hilir;Prov. Riau
090808  ;Kec. Kerumutan;Kab. Pelalawan;Prov. Riau
091003  ;Kec. Tanah Putih;Kab. Siak;Prov. Riau
090810  ;Kec. Teluk Meranti;Kab. Pelalawan;Prov. Riau
090503  ;Kec. Enok;Kab. Indragiri Hilir;Prov. Riau
091002  ;Kec. Bangko;Kab. Siak;Prov. Riau
090414  ;Kec. Kuala Cenaku;Kab. Indragiri Hulu;Prov. Riau
090505  ;Kec. Kuala Indragiri;Kab. Indragiri Hilir;Prov. Riau
090516  ;Kec. Teluk Blengkong;Kab. Indragiri Hilir;Prov. Riau
090510  ;Kec. Gaung;Kab. Indragiri Hilir;Prov. Riau
091006  ;Kec. Pasir Limau Kapas;Kab. Siak;Prov. Riau
090803  ;Kec. Bunut;Kab. Pelalawan;Prov. Riau
090911  ;Kec. Tandun;Kab. Rokan Hilir;Prov. Riau
090910  ;Kec. Bangun Purba;Kab. Rokan Hilir;Prov. Riau
090518  ;Kec. Concong;Kab. Indragiri Hilir;Prov. Riau
090512  ;Kec. Kateman;Kab. Indragiri Hilir;Prov. Riau
090805  ;Kec. Pangkalan Kerinci;Kab. Pelalawan;Prov. Riau
090408  ;Kec. Batang Gansal;Kab. Indragiri Hulu;Prov. Riau
090506  ;Kec. Tembilahan;Kab. Indragiri Hilir;Prov. Riau
090508  ;Kec. Batang Tuaka;Kab. Indragiri Hilir;Prov. Riau
090407  ;Kec. Lirik;Kab. Indragiri Hulu;Prov. Riau
090119  ;Kec. Kampar Utara;Kab. Kampar;Prov. Riau
091005  ;Kec. Bagan Sinembah;Kab. Siak;Prov. Riau
090504  ;Kec. Tanah Merah;Kab. Indragiri Hilir;Prov. Riau
090501  ;Kec. Keritang;Kab. Indragiri Hilir;Prov. Riau
090809  ;Kec. Pelalawan;Kab. Pelalawan;Prov. Riau
090804  ;Kec. Kuala Kampar;Kab. Pelalawan;Prov. Riau
090511  ;Kec. Mandah;Kab. Indragiri Hilir;Prov. Riau
090412  ;Kec. Sei Lala;Kab. Indragiri Hulu;Prov. Riau
090515  ;Kec. Pulau Burung;Kab. Indragiri Hilir;Prov. Riau
090914  ;Kec. Pagaran Tapah Darussalam;Kab. Rokan Hilir;Prov. Riau
090913  ;Kec. Bonai Darussalam;Kab. Rokan Hilir;Prov. Riau
091001  ;Kec. Kubu;Kab. Siak;Prov. Riau
090513  ;Kec. Kemuning;Kab. Indragiri Hilir;Prov. Riau
090411  ;Kec. Lubuk Batu Jaya;Kab. Indragiri Hulu;Prov. Riau
090517  ;Kec. Tembilahan Hulu;Kab. Indragiri Hilir;Prov. Riau
090121  ;Kec. Gunung Sahilan;Kab. Kampar;Prov. Riau
090502  ;Kec. Reteh;Kab. Indragiri Hilir;Prov. Riau
090907  ;Kec. Rambah Samo;Kab. Rokan Hilir;Prov. Riau
090406  ;Kec. Rengat Barat;Kab. Indragiri Hulu;Prov. Riau
091004  ;Kec. Rimba Melintang;Kab. Siak;Prov. Riau
090807  ;Kec. Pangkalan Lesung;Kab. Pelalawan;Prov. Riau
090409  ;Kec. Batang Cenaku;Kab. Indragiri Hulu;Prov. Riau
090519  ;Kec. Kempas;Kab. Indragiri Hilir;Prov. Riau
090917  ;Kec. Kepenuhan Hulu;Kab. Rokan Hilir;Prov. Riau
090801  ;Kec. Langgam;Kab. Pelalawan;Prov. Riau
090909  ;Kec. Tembusai Utara;Kab. Rokan Hilir;Prov. Riau
090916  ;Kec. Pendalian IV Koto;Kab. Rokan Hilir;Prov. Riau
091411  ;Kec. Hulu Kuantan;Kab. Rokan Hulu;Prov. Riau
096204  ;Kec. Medang Kampai;Kota Dumai;Prov. Riau
091412  ;Kec. Gunung Toar;Kab. Rokan Hulu;Prov. Riau
091012  ;Kec. Batu Hampar;Kab. Siak;Prov. Riau
096206  ;Kec. Dumai Kota;Kota Dumai;Prov. Riau
100102  ;Kec. Muara Tembesi;Kab. Batang Hari;Prov. Jambi
091115  ;Mempura;Kab. Kuantan Singingi;Prov. Riau
100105  ;Kec. Pemayung;Kab. Batang Hari;Prov. Jambi
091501  ;Kec. Merbau;Kab. Kepulauan Meranti;Prov. Riau
096010  ;Kec. Marpoyan Damai;Kota Pekanbaru;Prov. Riau
091013  ;Kec. Rantau Kopar;Kab. Siak;Prov. Riau
100101  ;Kec. Mersan;Kab. Batang Hari;Prov. Jambi
100103  ;Kec. Batin XXIV;Kab. Batang Hari;Prov. Jambi
091108  ;Kec. Sungai Mandau;Kab. Kuantan Singingi;Prov. Riau
096009  ;Kec. Tenayan Raya;Kota Pekanbaru;Prov. Riau
096207  ;Kec. Dumai Selatan;Kota Dumai;Prov. Riau
091408  ;Kec. Logas Tanah Darat;Kab. Rokan Hulu;Prov. Riau
091102  ;Kec. Siak;Kab. Kuantan Singingi;Prov. Riau
091405  ;Kec. Kuantan Hilir;Kab. Rokan Hulu;Prov. Riau
096012  ;Kec. Payung Sekaki;Kota Pekanbaru;Prov. Riau
096003  ;Kec. Lima Puluh;Kota Pekanbaru;Prov. Riau
091112  ;Kec. Pusako;Kab. Kuantan Singingi;Prov. Riau
100108  ;Kec. Maro Sebo Ilir;Kab. Batang Hari;Prov. Jambi
091410  ;Kec. Singingi Hilir;Kab. Rokan Hulu;Prov. Riau
096203  ;Kec. Dumai Timur;Kota Dumai;Prov. Riau
091502  ;Kec. Rangsang;Kab. Kepulauan Meranti;Prov. Riau
100104  ;Kec. Muara Bulian;Kab. Batang Hari;Prov. Jambi
091107  ;Kec. Bunga Raya;Kab. Kuantan Singingi;Prov. Riau
091007  ;Kec. Sinaboi;Kab. Siak;Prov. Riau
100106  ;Kec. Maro Sebo Ulu;Kab. Batang Hari;Prov. Jambi
091406  ;Kec. Cerenti;Kab. Rokan Hulu;Prov. Riau
096201  ;Kec. Bukit Kapur;Kota Dumai;Prov. Riau
091407  ;Kec. Pangean;Kab. Rokan Hulu;Prov. Riau
096205  ;Kec. Sungai Sembilan;Kota Dumai;Prov. Riau
091402  ;Kec. Kuantan Tengah;Kab. Rokan Hulu;Prov. Riau
096002  ;Kec. Bukit Raya;Kota Pekanbaru;Prov. Riau
091113  ;Kec. Sabak Auh;Kab. Kuantan Singingi;Prov. Riau
091109  ;Kec. Kandis;Kab. Kuantan Singingi;Prov. Riau
091106  ;Kec. Dayun;Kab. Kuantan Singingi;Prov. Riau
091111  ;Kec. Koto Gasip;Kab. Kuantan Singingi;Prov. Riau
090905  ;Kec. Kepenuhan;Kab. Rokan Hilir;Prov. Riau
091409  ;Kec. Inuman;Kab. Rokan Hulu;Prov. Riau
091101  ;Kec. Minas;Kab. Kuantan Singingi;Prov. Riau
091011  ;Kec. Simpang Kanan;Kab. Siak;Prov. Riau
091110  ;Kec. Lubuk Dalam;Kab. Kuantan Singingi;Prov. Riau
091105  ;Kec. Kerinci Kanan;Kab. Kuantan Singingi;Prov. Riau
091103  ;Kec. Sungai Apit;Kab. Kuantan Singingi;Prov. Riau
091504  ;Kec. Tebing Tinggi;Kab. Kepulauan Meranti;Prov. Riau
100107  ;Kec. Bajubang;Kab. Batang Hari;Prov. Jambi
096202  ;Kec. Dumai Barat;Kota Dumai;Prov. Riau
090906  ;Kec. Kunto Darussalam;Kab. Rokan Hilir;Prov. Riau
096011  ;Kec. Rumbai Pesisir;Kota Pekanbaru;Prov. Riau
091503  ;Kec. Rangsang Barat;Kab. Kepulauan Meranti;Prov. Riau
091104  ;Kec. Tualang;Kab. Kuantan Singingi;Prov. Riau
091403  ;Kec. Benai;Kab. Rokan Hulu;Prov. Riau
096001  ;Kec. Tampan;Kota Pekanbaru;Prov. Riau
091010  ;Kec. Bangko Pusako;Kab. Siak;Prov. Riau
091009  ;Kec. Pujud;Kab. Siak;Prov. Riau
091404  ;Kec. Singingi;Kab. Rokan Hulu;Prov. Riau
100409  ;Kec. Muara Papalik;Kab. Tanjung Jabung Barat;Prov. Jambi
100401  ;Kec. Tungkal Ulu;Kab. Tanjung Jabung Barat;Prov. Jambi
100308  ;Kec. Bathin VIII;Kab. Sarolangun;Prov. Jambi
100211  ;Kec. Muko Muko Batin VII;Kab. Bungo;Prov. Jambi
100602  ;Kec. Tebo Ilir;Kab. Tebo;Prov. Jambi
100299  ;Tanah Sepenggal Lintas;Kab. Bungo;Prov. Jambi
096007  ;Kec. Senapelan;Kota Pekanbaru;Prov. Riau
100507  ;Kec. Air Hangat;Kab. Kerinci;Prov. Jambi
100504  ;Kec. Danau Kerinci;Kab. Kerinci;Prov. Jambi
100203  ;Kec. Jujuhan;Kab. Bungo;Prov. Jambi
100213  ;Kec. Bathin III;Kab. Bungo;Prov. Jambi
100516  ;Kec. Siulak;Kab. Kerinci;Prov. Jambi
100608  ;Kec. Rimbo Ulu;Kab. Tebo;Prov. Jambi
100408  ;Kec. Renah Mendalu;Kab. Tanjung Jabung Barat;Prov. Jambi
100607  ;Kec. Rimbo Ilir;Kab. Tebo;Prov. Jambi
100217  ;Kec. Jujuhan Ilir;Kab. Bungo;Prov. Jambi
100515  ;Kec. Gunung Tujuh;Kab. Kerinci;Prov. Jambi
100505  ;Kec. Sitinjau Laut;Kab. Kerinci;Prov. Jambi
100307  ;Kec. Air Hitam;Kab. Sarolangun;Prov. Jambi
100208  ;Kec. Pelepat Ilir;Kab. Bungo;Prov. Jambi
100403  ;Kec. Tungkal Ilir;Kab. Tanjung Jabung Barat;Prov. Jambi
100303  ;Kec. Sarolangon;Kab. Sarolangun;Prov. Jambi
100604  ;Kec. Tebo Ulu;Kab. Tebo;Prov. Jambi
100301  ;Kec. Batang Asai;Kab. Sarolangun;Prov. Jambi
100406  ;Kec. Batang Asam;Kab. Tanjung Jabung Barat;Prov. Jambi
100306  ;Kec. Mandiangin;Kab. Sarolangun;Prov. Jambi
100410  ;Kec. Senyerang;Kab. Tanjung Jabung Barat;Prov. Jambi
100304  ;Kec. Pelawan;Kab. Sarolangun;Prov. Jambi
100609  ;Kec. Tengah Ilir;Kab. Tebo;Prov. Jambi
100216  ;Kec. Bathin II Pelayang;Kab. Bungo;Prov. Jambi
100310  ;Kec. Cermin Nan Gadang;Kab. Sarolangun;Prov. Jambi
100612  ;Kec. Muara Tabir;Kab. Tebo;Prov. Jambi
100302  ;Kec. Limun;Kab. Sarolangun;Prov. Jambi
100218  ;Kec. Rimbo Tengah;Kab. Bungo;Prov. Jambi
100601  ;Kec. Rimbo Bujang;Kab. Tebo;Prov. Jambi
100309  ;Kec. Singkut;Kab. Sarolangun;Prov. Jambi
100509  ;Kec. Kayu Aro;Kab. Kerinci;Prov. Jambi
100209  ;Kec. Limbur Lubuk Mengkuang;Kab. Bungo;Prov. Jambi
100605  ;Kec. Sumay;Kab. Tebo;Prov. Jambi
100611  ;Kec. VII Koto Ilir;Kab. Tebo;Prov. Jambi
100205  ;Kec. Pasar Muara Bungo;Kab. Bungo;Prov. Jambi
100508  ;Kec. Gunung Kerinci;Kab. Kerinci;Prov. Jambi
100404  ;Kec. Betara;Kab. Tanjung Jabung Barat;Prov. Jambi
100407  ;Kec. Tebing Tinggi;Kab. Tanjung Jabung Barat;Prov. Jambi
096008  ;Kec. Rumbai;Kota Pekanbaru;Prov. Riau
100405  ;Kec. Merlung;Kab. Tanjung Jabung Barat;Prov. Jambi
100204  ;Kec. Rantau Pandan;Kab. Bungo;Prov. Jambi
100603  ;Kec. Tebo Tengah;Kab. Tebo;Prov. Jambi
100503  ;Kec. Keliling Danau;Kab. Kerinci;Prov. Jambi
100402  ;Kec. Pengabuan;Kab. Tanjung Jabung Barat;Prov. Jambi
100606  ;Kec. VII Koto;Kab. Tebo;Prov. Jambi
100210  ;Kec. Bathin II Babeko;Kab. Bungo;Prov. Jambi
100517  ;Kec. Depati Tujuh;Kab. Kerinci;Prov. Jambi
100610  ;Kec. Serai Serumpun;Kab. Tebo;Prov. Jambi
096006  ;Kec. Sukajadi;Kota Pekanbaru;Prov. Riau
100305  ;Kec. Pauh;Kab. Sarolangun;Prov. Jambi
100206  ;Kec. Pelepat;Kab. Bungo;Prov. Jambi
100214  ;Kec. Bathin III Ulu;Kab. Bungo;Prov. Jambi
100511  ;Kec. Air Hangat Timur;Kab. Kerinci;Prov. Jambi
106003  ;Kec. Jelutung;Kota Jambi;Prov. Jambi
106105  ;Kec. Kumun Debai;Kab. Sungai Penuh;Prov. Jambi
100804  ;Kec. Nipah Panjang;Kab. Tanjung Jabung Timur;Prov. Jambi
100916  ;Kec. Tabir Timur;Kab. Merangin;Prov. Jambi
110103  ;Kec. Sungai Keruh;Kab. Musi Banyu Asin;Prov. Sumatera Selatan
100921  ;Kec. Renah Pamenang;Kab. Merangin;Prov. Jambi
106103  ;Kec. Hamparan Rawang;Kab. Sungai Penuh;Prov. Jambi
100903  ;Kec. Pamenang;Kab. Merangin;Prov. Jambi
106005  ;Kec. Telanai Pura;Kota Jambi;Prov. Jambi
100907  ;Kec. Tabir Ulu;Kab. Merangin;Prov. Jambi
100808  ;Kec. Geragai;Kab. Tanjung Jabung Timur;Prov. Jambi
106101  ;Kec. Tanah Kampung;Kab. Sungai Penuh;Prov. Jambi
100904  ;Kec. Muara Siau;Kab. Merangin;Prov. Jambi
100912  ;Kec. Nalo Tantan;Kab. Merangin;Prov. Jambi
100704  ;Kec. Sekernan;Kab. Muaro Jambi;Prov. Jambi
100911  ;Kec. Bangko Barat;Kab. Merangin;Prov. Jambi
100706  ;Kec. Kumpeh;Kab. Muaro Jambi;Prov. Jambi
100909  ;Kec. Lembah Masuarai;Kab. Merangin;Prov. Jambi
100915  ;Kec. Tabir Ilir;Kab. Merangin;Prov. Jambi
100805  ;Kec. Rantau Rasau;Kab. Tanjung Jabung Timur;Prov. Jambi
100703  ;Kec. Kumpeh Ulu;Kab. Muaro Jambi;Prov. Jambi
110101  ;Kec. Sanga Desa;Kab. Musi Banyu Asin;Prov. Sumatera Selatan
100925  ;Kec. Tabir Barat;Kab. Merangin;Prov. Jambi
106006  ;Kec. Danau Teluk;Kota Jambi;Prov. Jambi
110110  ;Kec. Bayung Lencir;Kab. Musi Banyu Asin;Prov. Sumatera Selatan
100807  ;Kec. Mendahara Ulu;Kab. Tanjung Jabung Timur;Prov. Jambi
100811  ;Kec. Kuala Jambi;Kab. Tanjung Jabung Timur;Prov. Jambi
106004  ;Kec. Pasar Jambi;Kota Jambi;Prov. Jambi
106001  ;Kec. Kota Baru;Kota Jambi;Prov. Jambi
100413  ;Kec. Kuala Betara;Kab. Tanjung Jabung Barat;Prov. Jambi
100914  ;Kec. Pamenang Barat;Kab. Merangin;Prov. Jambi
100806  ;Kec. Sadu;Kab. Tanjung Jabung Timur;Prov. Jambi
106002  ;Kec. Jambi Selatan;Kota Jambi;Prov. Jambi
100707  ;Kec. Sungai Bahar;Kab. Muaro Jambi;Prov. Jambi
100803  ;Kec. Dendang;Kab. Tanjung Jabung Timur;Prov. Jambi
100923  ;Kec. Tabir Lintas;Kab. Merangin;Prov. Jambi
110109  ;Kec. Sungai Lilin;Kab. Musi Banyu Asin;Prov. Sumatera Selatan
100901  ;Kec. Jangkat;Kab. Merangin;Prov. Jambi
110102  ;Kec. Babat Toman;Kab. Musi Banyu Asin;Prov. Sumatera Selatan
106007  ;Kec. Pelayangan;Kota Jambi;Prov. Jambi
100890  ;Muara Sabak Timur;Kab. Tanjung Jabung Timur;Prov. Jambi
106008  ;Kec. Jambi Timur;Kota Jambi;Prov. Jambi
100902  ;Kec. Bangko;Kab. Merangin;Prov. Jambi
100924  ;Kec. Margo Tabir;Kab. Merangin;Prov. Jambi
100906  ;Kec. Tabir;Kab. Merangin;Prov. Jambi
100913  ;Kec. Batang Masumai;Kab. Merangin;Prov. Jambi
100905  ;Kec. Sungai Manau;Kab. Merangin;Prov. Jambi
100809  ;Kec. Muara Sabak Barat;Kab. Tanjung Jabung Timur;Prov. Jambi
100705  ;Kec. Maro Sebo;Kab. Muaro Jambi;Prov. Jambi
106104  ;Kec. Pesisir Bukit;Kab. Sungai Penuh;Prov. Jambi
100812  ;Kec. Berbak;Kab. Tanjung Jabung Timur;Prov. Jambi
100702  ;Kec. Mestong;Kab. Muaro Jambi;Prov. Jambi
100802  ;Kec. Mendahara;Kab. Tanjung Jabung Timur;Prov. Jambi
100922  ;Kec. Pamenang Selatan;Kab. Merangin;Prov. Jambi
100701  ;Kec. Jambi Luar Kota;Kab. Muaro Jambi;Prov. Jambi
110111  ;Kec. Lais;Kab. Musi Banyu Asin;Prov. Sumatera Selatan
100910  ;Kec. Tabir Selatan;Kab. Merangin;Prov. Jambi
110104  ;Kec. Sekayu;Kab. Musi Banyu Asin;Prov. Sumatera Selatan
106102  ;Kec. Sungai Penuh;Kab. Sungai Penuh;Prov. Jambi
110119  ;Kec. Lawang Wetan;Kab. Musi Banyu Asin;Prov. Sumatera Selatan
100918  ;Kec. Pangkalan Jambu;Kab. Merangin;Prov. Jambi
110424  ;Kec. Kelekar;Kab. Muara Enim;Prov. Sumatera Selatan
110225  ;Kec. Teluk Gelam;Kab. Ogan Komering Ilir;Prov. Sumatera Selatan
110223  ;Kec. Mesuji Raya;Kab. Ogan Komering Ilir;Prov. Sumatera Selatan
110220  ;Kec. Sungai Menang;Kab. Ogan Komering Ilir;Prov. Sumatera Selatan
110420  ;Kec. Semende Darat Tengah;Kab. Muara Enim;Prov. Sumatera Selatan
110221  ;Kec. Lempuing Jaya;Kab. Ogan Komering Ilir;Prov. Sumatera Selatan
110214  ;Kec. Air Sugihan;Kab. Ogan Komering Ilir;Prov. Sumatera Selatan
110425  ;Kec. Muara Belida;Kab. Muara Enim;Prov. Sumatera Selatan
100919  ;Kec. Sungai Tenang;Kab. Merangin;Prov. Jambi
110120  ;Kec. Babat Supat;Kab. Musi Banyu Asin;Prov. Sumatera Selatan
110412  ;Kec. Ujan Mas;Kab. Muara Enim;Prov. Sumatera Selatan
110216  ;Kec. Cengal;Kab. Ogan Komering Ilir;Prov. Sumatera Selatan
110308  ;Kec. Pengandonan;Kab. Ogan Komering Ulu;Prov. Sumatera Selatan
110504  ;Kec. Kota Agung;Kab. Lahat;Prov. Sumatera Selatan
